OBJECTID,FID_gen_lo,LSOA21CD,gen,FID_gwr_ov,Observed,Cond,LocalR2,Predicted,Intercept,park_density,density_airbnb,NSSES_1_and_2_change_pct,NSSES_3_change_pct,NSSES_4_change_pct,NSSES_5_change_pct,NSSES_6_change_pct,NSSES_7_change_pct,converted_or_share_house_change_pct,average_chn_11_19,Resident_in_UK_4_and_Less_change_pct,1_car_or_van_in_household_change_pct,2_cars_or_vans_in_household_change_pct,income_score_change,compared_mean_price_2011,Residual,StdError,StdErr_Int,StdErrC1_p,StdErrC2_d,StdErrC3_N,StdErrC4_N,StdErrC5_N,StdErrC6_N,StdErrC7_N,StdErrC8_N,StdErrC9_c,StdErrC10_,StdErrC11_,StdErrC12_,StdErrC13_,StdErrC14_,StdErrC15_,StdResid,Source_ID,Shape_Leng,Shape_Area
382.00 ,3212.00 ,E01003369,1.00 ,3212.00 ,0.11 ,4.42 ,0.47 ,0.07 ,-0.05 ,0.00 ,-0.05 ,0.21 ,0.00 ,0.01 ,-0.01 ,-0.01 ,0.00 ,0.06 ,0.04 ,0.03 ,0.00 ,0.00 ,0.03 ,0.03 ,0.05 ,0.33 ,0.03 ,0.02 ,0.06 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.14 ,3212.00 ,1794.46 ,92655.61 
383.00 ,3213.00 ,E01003370,1.00 ,3213.00 ,0.05 ,4.33 ,0.46 ,-0.02 ,-0.05 ,0.00 ,-0.05 ,0.21 ,0.00 ,0.01 ,-0.01 ,-0.01 ,0.00 ,0.06 ,0.05 ,0.03 ,-0.01 ,0.00 ,0.03 ,0.03 ,0.07 ,0.32 ,0.03 ,0.02 ,0.06 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.22 ,3213.00 ,3645.92 ,153951.91 
384.00 ,3219.00 ,E01003376,1.00 ,3219.00 ,0.06 ,3.73 ,0.38 ,0.01 ,-0.08 ,0.00 ,-0.06 ,0.23 ,0.01 ,0.02 ,0.00 ,-0.01 ,0.00 ,0.06 ,0.04 ,0.00 ,0.00 ,0.01 ,0.05 ,0.03 ,0.05 ,0.33 ,0.03 ,0.02 ,0.07 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.05 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.16 ,3219.00 ,2819.92 ,197972.28 
385.00 ,3230.00 ,E01003387,1.00 ,3230.00 ,0.05 ,3.66 ,0.34 ,-0.06 ,-0.10 ,0.01 ,-0.02 ,0.26 ,0.02 ,0.00 ,-0.01 ,0.00 ,0.01 ,0.02 ,0.06 ,-0.01 ,0.00 ,0.02 ,0.08 ,0.05 ,0.11 ,0.33 ,0.03 ,0.02 ,0.07 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.34 ,3230.00 ,2741.18 ,232496.20 
386.00 ,3236.00 ,E01003393,1.00 ,3236.00 ,0.11 ,4.22 ,0.40 ,0.16 ,-0.07 ,0.00 ,-0.03 ,0.21 ,0.00 ,0.00 ,-0.01 ,-0.02 ,0.00 ,0.05 ,0.04 ,0.01 ,-0.01 ,0.01 ,0.02 ,0.04 ,-0.04 ,0.31 ,0.03 ,0.02 ,0.06 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.05 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,-0.14 ,3236.00 ,1632.11 ,75884.00 
387.00 ,3237.00 ,E01003394,1.00 ,3237.00 ,0.10 ,4.11 ,0.37 ,0.11 ,-0.08 ,0.00 ,-0.02 ,0.21 ,0.00 ,0.00 ,-0.01 ,-0.02 ,0.00 ,0.04 ,0.04 ,0.01 ,-0.01 ,0.02 ,0.03 ,0.04 ,-0.01 ,0.33 ,0.03 ,0.02 ,0.07 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.04 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,-0.03 ,3237.00 ,2109.11 ,157853.34 
388.00 ,3239.00 ,E01003396,1.00 ,3239.00 ,0.20 ,4.29 ,0.41 ,0.13 ,-0.07 ,0.00 ,-0.02 ,0.20 ,0.00 ,0.00 ,-0.01 ,-0.02 ,0.00 ,0.04 ,0.04 ,0.01 ,-0.01 ,0.01 ,0.02 ,0.04 ,0.07 ,0.32 ,0.03 ,0.02 ,0.06 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.22 ,3239.00 ,2091.81 ,98285.40 
389.00 ,3240.00 ,E01003397,1.00 ,3240.00 ,0.14 ,4.23 ,0.38 ,0.17 ,-0.08 ,0.00 ,-0.01 ,0.20 ,0.00 ,-0.01 ,-0.01 ,-0.02 ,0.00 ,0.04 ,0.04 ,0.01 ,-0.01 ,0.01 ,0.02 ,0.04 ,-0.02 ,0.33 ,0.03 ,0.02 ,0.06 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.05 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,-0.07 ,3240.00 ,2048.94 ,127503.76 
390.00 ,3249.00 ,E01003406,1.00 ,3249.00 ,0.10 ,4.03 ,0.40 ,0.03 ,-0.07 ,0.00 ,-0.05 ,0.22 ,0.00 ,0.00 ,-0.01 ,-0.01 ,0.00 ,0.05 ,0.05 ,0.01 ,-0.01 ,0.01 ,0.03 ,0.04 ,0.07 ,0.33 ,0.03 ,0.02 ,0.07 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.04 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.22 ,3249.00 ,2777.44 ,189128.83 
391.00 ,3291.00 ,E01003448,1.00 ,3291.00 ,0.10 ,3.33 ,0.36 ,0.15 ,-0.14 ,0.01 ,-0.02 ,0.27 ,0.03 ,0.03 ,0.01 ,0.00 ,0.01 ,0.05 ,0.02 ,-0.04 ,0.01 ,0.01 ,0.11 ,0.03 ,-0.05 ,0.32 ,0.03 ,0.02 ,0.08 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.04 ,0.04 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,-0.16 ,3291.00 ,2683.46 ,199160.49 
392.00 ,3324.00 ,E01003483,1.00 ,3324.00 ,0.08 ,4.78 ,0.46 ,-0.06 ,-0.37 ,0.01 ,0.22 ,0.44 ,-0.09 ,0.04 ,0.12 ,0.04 ,0.05 ,-0.13 ,0.05 ,0.07 ,0.12 ,0.08 ,0.21 ,-0.07 ,0.14 ,0.33 ,0.03 ,0.03 ,0.05 ,0.02 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,0.42 ,3324.00 ,3185.68 ,244959.45 
393.00 ,3330.00 ,E01003489,1.00 ,3330.00 ,0.12 ,5.01 ,0.45 ,-0.03 ,-0.40 ,0.01 ,0.28 ,0.49 ,-0.08 ,0.04 ,0.12 ,0.05 ,0.08 ,-0.12 ,0.05 ,0.07 ,0.12 ,0.07 ,0.23 ,-0.08 ,0.15 ,0.32 ,0.04 ,0.02 ,0.05 ,0.02 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,0.46 ,3330.00 ,1616.68 ,122362.00 
394.00 ,3340.00 ,E01003500,1.00 ,3340.00 ,0.07 ,5.99 ,0.56 ,-0.28 ,-0.25 ,-0.01 ,0.12 ,0.45 ,-0.02 ,0.04 ,0.10 ,0.07 ,0.07 ,-0.03 ,0.03 ,0.07 ,0.11 ,0.12 ,0.17 ,0.02 ,0.35 ,0.33 ,0.04 ,0.02 ,0.04 ,0.02 ,0.03 ,0.02 ,0.02 ,0.03 ,0.03 ,0.04 ,0.02 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,1.05 ,3340.00 ,5937.01 ,734292.56 
395.00 ,3346.00 ,E01003508,1.00 ,3346.00 ,0.22 ,5.27 ,0.53 ,0.41 ,-0.28 ,0.01 ,0.16 ,0.44 ,-0.07 ,0.05 ,0.12 ,0.07 ,0.07 ,-0.08 ,0.04 ,0.08 ,0.12 ,0.11 ,0.18 ,-0.02 ,-0.18 ,0.32 ,0.04 ,0.03 ,0.05 ,0.02 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,-0.57 ,3346.00 ,2557.30 ,130092.29 
396.00 ,3348.00 ,E01003511,1.00 ,3348.00 ,0.21 ,5.18 ,0.54 ,0.31 ,-0.26 ,0.01 ,0.14 ,0.44 ,-0.06 ,0.05 ,0.12 ,0.07 ,0.06 ,-0.08 ,0.04 ,0.08 ,0.12 ,0.11 ,0.18 ,-0.01 ,-0.11 ,0.33 ,0.04 ,0.02 ,0.05 ,0.02 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,-0.32 ,3348.00 ,1677.35 ,91666.40 
397.00 ,3360.00 ,E01003523,1.00 ,3360.00 ,0.10 ,4.83 ,0.41 ,-0.39 ,-0.39 ,0.01 ,0.24 ,0.49 ,-0.08 ,0.04 ,0.09 ,0.02 ,0.06 ,-0.17 ,0.06 ,0.08 ,0.11 ,0.07 ,0.26 ,-0.08 ,0.49 ,0.29 ,0.03 ,0.03 ,0.05 ,0.02 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.02 ,0.02 ,0.02 ,0.02 ,0.03 ,0.03 ,1.68 ,3360.00 ,2701.84 ,206117.46 
398.00 ,3380.00 ,E01003543,1.00 ,3380.00 ,0.11 ,4.45 ,0.45 ,-0.26 ,-0.33 ,0.02 ,0.29 ,0.53 ,-0.05 ,0.04 ,0.11 ,0.09 ,0.10 ,-0.04 ,0.02 ,0.08 ,0.09 ,0.02 ,0.25 ,-0.04 ,0.37 ,0.33 ,0.03 ,0.02 ,0.05 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,1.13 ,3380.00 ,2297.59 ,166524.48 
399.00 ,3381.00 ,E01003544,1.00 ,3381.00 ,0.16 ,4.67 ,0.46 ,0.09 ,-0.34 ,0.02 ,0.26 ,0.50 ,-0.04 ,0.04 ,0.11 ,0.09 ,0.10 ,0.00 ,0.00 ,0.07 ,0.09 ,0.03 ,0.21 ,-0.04 ,0.08 ,0.32 ,0.04 ,0.02 ,0.05 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,0.24 ,3381.00 ,3358.03 ,151658.90 
400.00 ,3382.00 ,E01003545,1.00 ,3382.00 ,0.11 ,4.81 ,0.46 ,-0.38 ,-0.34 ,0.02 ,0.25 ,0.49 ,-0.04 ,0.03 ,0.11 ,0.09 ,0.10 ,0.01 ,0.00 ,0.07 ,0.09 ,0.04 ,0.19 ,-0.05 ,0.49 ,0.33 ,0.04 ,0.02 ,0.05 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,1.51 ,3382.00 ,2571.26 ,170843.57 
401.00 ,3383.00 ,E01003546,1.00 ,3383.00 ,0.13 ,4.56 ,0.46 ,-0.25 ,-0.34 ,0.02 ,0.27 ,0.51 ,-0.05 ,0.04 ,0.11 ,0.09 ,0.10 ,-0.02 ,0.01 ,0.08 ,0.09 ,0.03 ,0.23 ,-0.04 ,0.38 ,0.33 ,0.03 ,0.02 ,0.05 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,1.18 ,3383.00 ,2374.23 ,113227.02 
402.00 ,3385.00 ,E01003548,1.00 ,3385.00 ,0.13 ,4.89 ,0.47 ,0.16 ,-0.33 ,0.02 ,0.21 ,0.47 ,-0.03 ,0.03 ,0.10 ,0.09 ,0.10 ,0.03 ,-0.01 ,0.07 ,0.09 ,0.04 ,0.16 ,-0.04 ,-0.03 ,0.33 ,0.04 ,0.02 ,0.05 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,-0.09 ,3385.00 ,3038.71 ,228921.48 
403.00 ,3389.00 ,E01003552,1.00 ,3389.00 ,0.05 ,5.04 ,0.46 ,-0.29 ,-0.37 ,0.02 ,0.26 ,0.49 ,-0.06 ,0.04 ,0.11 ,0.07 ,0.10 ,-0.03 ,0.02 ,0.07 ,0.11 ,0.06 ,0.20 ,-0.06 ,0.34 ,0.31 ,0.04 ,0.02 ,0.05 ,0.02 ,0.03 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,0.02 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,1.09 ,3389.00 ,1782.64 ,107991.03 
404.00 ,3391.00 ,E01003554,1.00 ,3391.00 ,0.10 ,5.26 ,0.48 ,-0.37 ,-0.36 ,0.01 ,0.23 ,0.47 ,-0.05 ,0.03 ,0.11 ,0.07 ,0.10 ,0.00 ,0.01 ,0.07 ,0.11 ,0.07 ,0.17 ,-0.05 ,0.47 ,0.33 ,0.04 ,0.02 ,0.04 ,0.02 ,0.03 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,1.43 ,3391.00 ,1794.66 ,99707.70 
405.00 ,3421.00 ,E01003584,1.00 ,3421.00 ,0.06 ,4.33 ,0.45 ,-0.06 ,-0.32 ,0.02 ,0.28 ,0.56 ,-0.05 ,0.04 ,0.11 ,0.08 ,0.09 ,-0.09 ,0.04 ,0.09 ,0.09 ,0.02 ,0.30 ,-0.05 ,0.12 ,0.33 ,0.03 ,0.02 ,0.06 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,0.37 ,3421.00 ,3714.98 ,329886.55 
406.00 ,3430.00 ,E01003593,1.00 ,3430.00 ,0.10 ,5.42 ,0.51 ,0.02 ,-0.34 ,0.00 ,0.21 ,0.46 ,-0.06 ,0.04 ,0.12 ,0.06 ,0.08 ,-0.05 ,0.03 ,0.07 ,0.12 ,0.10 ,0.18 ,-0.04 ,0.08 ,0.33 ,0.04 ,0.02 ,0.04 ,0.02 ,0.03 ,0.02 ,0.02 ,0.03 ,0.03 ,0.04 ,0.02 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,0.24 ,3430.00 ,1422.77 ,108310.60 
407.00 ,3454.00 ,E01003625,1.00 ,3454.00 ,0.05 ,4.51 ,0.42 ,-0.66 ,-0.32 ,0.01 ,0.20 ,0.56 ,-0.06 ,0.03 ,0.07 ,0.01 ,0.06 ,-0.18 ,0.08 ,0.11 ,0.08 ,0.04 ,0.33 ,-0.07 ,0.72 ,0.33 ,0.03 ,0.02 ,0.06 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.03 ,0.02 ,0.02 ,0.02 ,0.03 ,0.03 ,2.19 ,3454.00 ,3527.39 ,315628.85 
408.00 ,3461.00 ,E01003632,1.00 ,3461.00 ,0.13 ,5.53 ,0.51 ,-0.18 ,-0.33 ,0.00 ,0.20 ,0.46 ,-0.05 ,0.04 ,0.11 ,0.06 ,0.08 ,-0.03 ,0.03 ,0.07 ,0.11 ,0.10 ,0.17 ,-0.03 ,0.32 ,0.33 ,0.04 ,0.02 ,0.04 ,0.02 ,0.03 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,0.02 ,0.02 ,0.02 ,0.03 ,0.03 ,0.03 ,0.96 ,3461.00 ,1880.53 ,137822.12 
409.00 ,3467.00 ,E01003638,1.00 ,3467.00 ,-0.04 ,3.72 ,0.56 ,0.56 ,-0.22 ,0.00 ,-0.07 ,0.61 ,0.01 ,0.04 ,0.04 ,-0.01 ,-0.06 ,-0.14 ,0.07 ,0.11 ,0.01 ,-0.06 ,0.43 ,-0.10 ,-0.59 ,0.32 ,0.03 ,0.03 ,0.10 ,0.04 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.05 ,0.04 ,0.02 ,0.03 ,0.02 ,0.04 ,0.03 ,-1.87 ,3467.00 ,2865.67 ,267477.59 
410.00 ,3516.00 ,E01003689,1.00 ,3516.00 ,0.10 ,4.12 ,0.49 ,0.66 ,-0.23 ,0.01 ,0.08 ,0.65 ,-0.03 ,0.03 ,0.05 ,0.00 ,0.02 ,-0.16 ,0.09 ,0.13 ,0.05 ,0.00 ,0.40 ,-0.07 ,-0.56 ,0.31 ,0.03 ,0.02 ,0.07 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.03 ,0.04 ,0.04 ,0.02 ,0.02 ,0.02 ,0.03 ,0.03 ,-1.82 ,3516.00 ,2655.92 ,249973.85 
411.00 ,3552.00 ,E01003726,1.00 ,3552.00 ,0.06 ,5.68 ,0.54 ,0.23 ,-0.33 ,0.00 ,-0.21 ,0.46 ,0.08 ,0.10 ,0.03 ,-0.02 ,-0.07 ,-0.17 ,0.12 ,0.11 ,0.03 ,0.00 ,0.39 ,-0.02 ,-0.18 ,0.29 ,0.04 ,0.03 ,0.13 ,0.04 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.05 ,0.05 ,0.03 ,0.03 ,0.02 ,0.04 ,0.03 ,-0.61 ,3552.00 ,10007.11 ,3792360.95 
412.00 ,3639.00 ,E01003815,1.00 ,3639.00 ,0.07 ,4.08 ,0.61 ,0.17 ,-0.25 ,0.01 ,-0.06 ,0.38 ,0.07 ,0.08 ,0.00 ,0.04 ,-0.16 ,0.05 ,0.04 ,0.08 ,0.01 ,-0.01 ,0.26 ,-0.02 ,-0.11 ,0.32 ,0.03 ,0.02 ,0.10 ,0.04 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.05 ,0.05 ,0.02 ,0.03 ,0.03 ,0.04 ,0.02 ,-0.33 ,3639.00 ,4089.39 ,519675.15 
413.00 ,3658.00 ,E01003834,1.00 ,3658.00 ,0.09 ,5.04 ,0.41 ,0.37 ,-0.16 ,0.01 ,-0.04 ,0.27 ,0.01 ,0.03 ,0.00 ,0.01 ,-0.08 ,0.07 ,0.04 ,0.03 ,0.03 ,-0.02 ,0.13 ,0.00 ,-0.28 ,0.31 ,0.04 ,0.02 ,0.10 ,0.04 ,0.03 ,0.03 ,0.03 ,0.03 ,0.03 ,0.06 ,0.05 ,0.03 ,0.03 ,0.03 ,0.05 ,0.02 ,-0.90 ,3658.00 ,7866.23 ,1086600.96 
414.00 ,3734.00 ,E01003911,1.00 ,3734.00 ,0.05 ,7.44 ,0.49 ,-0.05 ,-0.08 ,0.00 ,-0.04 ,0.21 ,0.00 ,0.04 ,0.03 ,-0.03 ,0.01 ,0.05 ,0.07 ,0.02 ,0.02 ,0.02 ,0.01 ,0.02 ,0.10 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.03 ,0.31 ,3734.00 ,1993.60 ,113013.40 
415.00 ,3737.00 ,E01003914,1.00 ,3737.00 ,0.20 ,7.21 ,0.48 ,0.38 ,-0.07 ,0.00 ,-0.05 ,0.20 ,0.00 ,0.03 ,0.03 ,-0.03 ,0.01 ,0.05 ,0.06 ,0.02 ,0.02 ,0.02 ,0.01 ,0.02 ,-0.18 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.03 ,-0.55 ,3737.00 ,1906.79 ,146908.54 
416.00 ,3738.00 ,E01003915,1.00 ,3738.00 ,0.11 ,7.26 ,0.48 ,0.12 ,-0.08 ,0.00 ,-0.04 ,0.20 ,0.00 ,0.03 ,0.03 ,-0.03 ,0.01 ,0.05 ,0.07 ,0.02 ,0.02 ,0.01 ,0.01 ,0.01 ,-0.01 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.03 ,-0.03 ,3738.00 ,2067.84 ,97399.25 
417.00 ,3739.00 ,E01003916,1.00 ,3739.00 ,0.06 ,7.71 ,0.50 ,0.21 ,-0.08 ,0.00 ,-0.05 ,0.22 ,-0.01 ,0.05 ,0.03 ,-0.03 ,0.01 ,0.05 ,0.08 ,0.02 ,0.01 ,0.03 ,0.02 ,0.02 ,-0.16 ,0.33 ,0.06 ,0.02 ,0.06 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.03 ,-0.47 ,3739.00 ,2174.72 ,149529.96 
418.00 ,3740.00 ,E01003917,1.00 ,3740.00 ,0.07 ,7.59 ,0.50 ,0.14 ,-0.08 ,0.00 ,-0.04 ,0.21 ,-0.01 ,0.05 ,0.03 ,-0.03 ,0.01 ,0.05 ,0.08 ,0.02 ,0.02 ,0.02 ,0.02 ,0.02 ,-0.07 ,0.33 ,0.06 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.03 ,-0.20 ,3740.00 ,1936.76 ,111111.66 
419.00 ,3741.00 ,E01003918,1.00 ,3741.00 ,0.22 ,7.71 ,0.50 ,0.24 ,-0.08 ,0.00 ,-0.04 ,0.22 ,-0.01 ,0.05 ,0.03 ,-0.03 ,0.01 ,0.04 ,0.08 ,0.01 ,0.02 ,0.02 ,0.02 ,0.02 ,-0.02 ,0.33 ,0.06 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.03 ,-0.06 ,3741.00 ,2078.33 ,87563.85 
420.00 ,3742.00 ,E01003919,1.00 ,3742.00 ,0.12 ,7.82 ,0.51 ,0.24 ,-0.10 ,-0.01 ,-0.02 ,0.22 ,-0.01 ,0.05 ,0.03 ,-0.04 ,0.01 ,0.04 ,0.09 ,0.01 ,0.02 ,0.03 ,0.02 ,0.03 ,-0.12 ,0.34 ,0.06 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.35 ,3742.00 ,2854.77 ,147844.51 
421.00 ,3743.00 ,E01003920,1.00 ,3743.00 ,0.12 ,7.86 ,0.50 ,0.09 ,-0.09 ,-0.01 ,-0.03 ,0.22 ,-0.01 ,0.06 ,0.03 ,-0.04 ,0.01 ,0.04 ,0.09 ,0.01 ,0.01 ,0.03 ,0.02 ,0.03 ,0.03 ,0.33 ,0.06 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,0.10 ,3743.00 ,2146.83 ,87792.35 
422.00 ,3745.00 ,E01003922,1.00 ,3745.00 ,0.06 ,7.53 ,0.50 ,0.07 ,-0.09 ,0.00 ,-0.03 ,0.21 ,-0.01 ,0.04 ,0.03 ,-0.04 ,0.01 ,0.04 ,0.09 ,0.01 ,0.02 ,0.02 ,0.02 ,0.02 ,-0.01 ,0.33 ,0.05 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.02 ,3745.00 ,1860.08 ,134099.90 
423.00 ,3746.00 ,E01003923,1.00 ,3746.00 ,0.07 ,8.23 ,0.51 ,0.08 ,-0.11 ,-0.01 ,-0.02 ,0.23 ,-0.02 ,0.06 ,0.03 ,-0.04 ,0.01 ,0.04 ,0.09 ,0.00 ,0.01 ,0.04 ,0.03 ,0.04 ,-0.01 ,0.33 ,0.06 ,0.02 ,0.06 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.04 ,3746.00 ,1530.02 ,118763.16 
424.00 ,3748.00 ,E01003925,1.00 ,3748.00 ,0.18 ,7.85 ,0.50 ,0.35 ,-0.09 ,-0.01 ,-0.04 ,0.22 ,-0.01 ,0.06 ,0.03 ,-0.03 ,0.01 ,0.04 ,0.08 ,0.01 ,0.01 ,0.03 ,0.02 ,0.03 ,-0.17 ,0.32 ,0.06 ,0.02 ,0.06 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.53 ,3748.00 ,1315.26 ,87768.13 
425.00 ,3749.00 ,E01003926,1.00 ,3749.00 ,0.05 ,8.14 ,0.51 ,0.08 ,-0.11 ,-0.01 ,-0.02 ,0.23 ,-0.02 ,0.06 ,0.03 ,-0.04 ,0.01 ,0.04 ,0.10 ,0.00 ,0.01 ,0.04 ,0.03 ,0.04 ,-0.03 ,0.34 ,0.06 ,0.02 ,0.05 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.04 ,0.03 ,0.02 ,-0.09 ,3749.00 ,1496.99 ,105822.39 
426.00 ,3751.00 ,E01003930,1.00 ,3751.00 ,0.12 ,10.76 ,0.51 ,0.20 ,-0.18 ,-0.01 ,0.01 ,0.28 ,-0.03 ,0.08 ,0.02 ,-0.02 ,0.03 ,0.03 ,0.11 ,-0.01 ,-0.05 ,0.08 ,0.04 ,0.06 ,-0.09 ,0.32 ,0.08 ,0.02 ,0.07 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.05 ,0.02 ,0.02 ,-0.28 ,3751.00 ,1973.14 ,107219.81 
427.00 ,3756.00 ,E01003936,1.00 ,3756.00 ,0.09 ,10.15 ,0.51 ,0.24 ,-0.14 ,-0.01 ,-0.03 ,0.27 ,-0.02 ,0.07 ,0.03 ,-0.02 ,0.03 ,0.04 ,0.10 ,0.01 ,-0.03 ,0.09 ,0.04 ,0.06 ,-0.15 ,0.32 ,0.07 ,0.02 ,0.06 ,0.02 ,0.03 ,0.03 ,0.03 ,0.03 ,0.02 ,0.03 ,0.03 ,0.02 ,0.03 ,0.05 ,0.02 ,0.02 ,-0.46 ,3756.00 ,1540.74 ,96259.73 
