LSOA21CD,num_airbnb_12_21,density_airbnb,num_airbnb_rank,airbnb_total_price_2012_2021,num_airbnb_2012_2021,average_price_2012_2021
E01000554,11,0.005155533,59.4623889,1657,11,150.6363636
E01000555,10,0.004868715,56.6442662,786,10,78.6
E01000556,10,0.010350403,56.6442662,1028,10,102.8
E01000557,11,0.00933683,59.4623889,710,11,64.54545455
E01000558,16,0.009185583,70.35551702,1624,16,101.5
E01000559,23,0.020446262,80.52243659,6606,23,287.2173913
E01000560,16,0.007622423,70.35551702,2475,16,154.6875
E01000561,25,0.021788011,82.74441795,8415,25,336.6
E01000562,1,0.000322644,5.007587253,30,1,30
E01000563,3,0.000788349,23.30370692,116,3,38.66666667
E01000564,0,0,0,0,0,0
E01000565,6,0.003183395,42.02254498,347,6,57.83333333
E01000566,2,0.000955726,14.74094949,110,2,55
E01000567,0,0,0,0,0,0
E01000568,12,0.001497811,62.02037719,978,12,81.5
E01000569,1,0.000268357,5.007587253,35,1,35
E01000570,2,0.001516898,14.74094949,118,2,59
E01000571,3,0.000851779,23.30370692,454,3,151.3333333
E01000572,1,0.000461576,5.007587253,32,1,32
E01000573,7,0.002989371,46.41231303,197,7,28.14285714
E01000574,2,0.000912055,14.74094949,56,2,28
E01000575,3,0.001097004,23.30370692,138,3,46
E01000576,2,0.000684193,14.74094949,110,2,55
E01000577,4,0.001163772,30.65250379,193,4,48.25
E01000578,17,0.005070722,72.01387383,1950,17,114.7058824
E01000579,32,0.028358235,89.04183828,3163,32,98.84375
E01000580,45,0.010081345,94.32039887,6391,45,142.0222222
E01000581,30,0.018199356,87.70864947,5800,30,193.3333333
E01000582,32,0.01652261,89.04183828,5653,32,176.65625
E01000583,57,0.028637172,96.68328636,5913,57,103.7368421
E01000584,20,0.016184896,76.80468242,2992,20,149.6
E01000585,32,0.032237136,89.04183828,4403,32,137.59375
E01000586,48,0.031220121,95.15499675,4259,48,88.72916667
E01000587,2,0.001018947,14.74094949,108,2,54
E01000589,1,0.000344272,5.007587253,164,1,164
E01000590,1,0.000371547,5.007587253,30,1,30
E01000591,6,0.001875909,42.02254498,712,6,118.6666667
E01000592,3,0.001510376,23.30370692,187,3,62.33333333
E01000593,1,0.000557156,5.007587253,55,1,55
E01000594,3,0.0012422,23.30370692,208,3,69.33333333
E01000595,4,0.002111721,30.65250379,324,4,81
E01000596,0,0,0,0,0,0
E01000599,5,0.005700539,36.86321266,328,5,65.6
E01000601,2,0.000285298,14.74094949,48,2,24
E01000602,2,0.001521827,14.74094949,62,2,31
E01000603,1,0.000830186,5.007587253,150,1,150
E01000604,0,0,0,0,0,0
E01000605,1,0.000570946,5.007587253,70,1,70
E01000606,1,0.000428086,5.007587253,28,1,28
E01000607,3,0.001509305,23.30370692,162,3,54
E01000608,5,0.000885526,36.86321266,137,5,27.4
E01000609,3,0.001201938,23.30370692,229,3,76.33333333
E01000610,4,0.001395995,30.65250379,223,4,55.75
E01000611,4,0.003310107,30.65250379,166,4,41.5
E01000612,6,0.002312388,42.02254498,487,6,81.16666667
E01000613,5,0.002284492,36.86321266,597,5,119.4
E01000615,18,0.002698473,73.70474745,1650,18,91.66666667
E01000616,25,0.014603827,82.74441795,3713,25,148.52
E01000617,20,0.007294265,76.80468242,4014,20,200.7
E01000618,5,0.002768565,36.86321266,193,5,38.6
E01000619,1,0.000475554,5.007587253,150,1,150
E01000620,5,0.001135486,36.86321266,261,5,52.2
E01000621,4,0.001854737,30.65250379,388,4,97
E01000622,2,0.000318467,14.74094949,71,2,35.5
E01000623,3,0.001561727,23.30370692,135,3,45
E01000624,3,0.001137191,23.30370692,135,3,45
E01000625,5,0.001857369,36.86321266,379,5,75.8
E01000626,3,0.001477054,23.30370692,110,3,36.66666667
E01000627,3,0.001331416,23.30370692,148,3,49.33333333
E01000628,7,0.001998607,46.41231303,312,7,44.57142857
E01000629,5,0.002791627,36.86321266,253,5,50.6
E01000630,20,0.007000448,76.80468242,19184,20,959.2
E01000631,5,0.001977598,36.86321266,288,5,57.6
E01000632,4,0.001400688,30.65250379,266,4,66.5
E01000633,8,0.00483226,50.2276176,5273,8,659.125
E01000634,4,0.002374634,30.65250379,717,4,179.25
E01000636,7,0.003271961,46.41231303,334,7,47.71428571
E01000637,13,0.018298674,64.28571429,1216,13,93.53846154
E01000638,14,0.004838598,66.44266204,564,14,40.28571429
E01000639,22,0.02266805,79.31931498,1530,22,69.54545455
E01000640,13,0.010259729,64.28571429,532,13,40.92307692
E01000641,17,0.015633478,72.01387383,718,17,42.23529412
E01000642,23,0.014513697,80.52243659,1978,23,86
E01000643,17,0.002954194,72.01387383,933,17,54.88235294
E01000644,18,0.014949297,73.70474745,1298,18,72.11111111
E01000645,3,0.000385236,23.30370692,259,3,86.33333333
E01000646,1,0.00028531,5.007587253,70,1,70
E01000647,3,0.001183255,23.30370692,189,3,63
E01000648,3,0.00078791,23.30370692,482,3,160.6666667
E01000649,1,0.000117819,5.007587253,70,1,70
E01000650,2,0.000226296,14.74094949,110,2,55
E01000651,6,0.002094241,42.02254498,613,6,102.1666667
E01000652,0,0,0,0,0,0
E01000653,1,0.00019979,5.007587253,20,1,20
E01000654,3,0.000285919,23.30370692,138,3,46
E01000655,3,0.000798852,23.30370692,72,3,24
E01000656,1,2.94E-05,5.007587253,40,1,40
E01000657,0,0,0,0,0,0
E01000658,1,4.62E-05,5.007587253,179,1,179
E01000659,4,0.000782744,30.65250379,106,4,26.5
E01000661,3,0.000319783,23.30370692,288,3,96
E01000662,1,0.000192732,5.007587253,125,1,125
E01000663,2,0.00063766,14.74094949,70,2,35
E01000664,1,0.000124589,5.007587253,50,1,50
E01000665,3,0.000358017,23.30370692,202,3,67.33333333
E01000666,4,0.000134408,30.65250379,486,4,121.5
E01000667,0,0,0,0,0,0
E01000668,4,0.000573397,30.65250379,334,4,83.5
E01000669,1,0.000579861,5.007587253,120,1,120
E01000670,2,0.000412747,14.74094949,73,2,36.5
E01000671,5,0.001442922,36.86321266,320,5,64
E01000672,9,0.002732307,53.68523737,615,9,68.33333333
E01000673,3,0.000634115,23.30370692,257,3,85.66666667
E01000674,6,0.003000495,42.02254498,317,6,52.83333333
E01000676,10,0.003019697,56.6442662,702,10,70.2
E01000677,6,0.001562211,42.02254498,304,6,50.66666667
E01000678,3,0.001010489,23.30370692,660,3,220
E01000679,4,0.00136489,30.65250379,133,4,33.25
E01000680,6,7.29E-05,42.02254498,686,6,114.3333333
E01000681,0,0,0,0,0,0
E01000682,0,0,0,0,0,0
E01000683,0,0,0,0,0,0
E01000684,1,0.00024436,5.007587253,109,1,109
E01000685,3,0.000271641,23.30370692,115,3,38.33333333
E01000686,2,0.000450638,14.74094949,105,2,52.5
E01000687,0,0,0,0,0,0
E01000688,1,0.000108248,5.007587253,120,1,120
E01000689,3,0.000216305,23.30370692,91,3,30.33333333
E01000690,0,0,0,0,0,0
E01000691,0,0,0,0,0,0
E01000692,1,0.00028369,5.007587253,85,1,85
E01000693,0,0,0,0,0,0
E01000694,3,0.000294268,23.30370692,127,3,42.33333333
E01000695,1,0.000131756,5.007587253,120,1,120
E01000696,0,0,0,0,0,0
E01000697,1,0.000194933,5.007587253,75,1,75
E01000698,4,0.000353401,30.65250379,837,4,209.25
E01000699,4,0.002927679,30.65250379,130,4,32.5
E01000700,5,0.002490995,36.86321266,214,5,42.8
E01000701,4,0.003023249,30.65250379,264,4,66
E01000702,2,0.001437866,14.74094949,124,2,62
E01000703,3,0.001269492,23.30370692,253,3,84.33333333
E01000704,5,0.001514119,36.86321266,238,5,47.6
E01000705,8,0.00529083,50.2276176,1611,8,201.375
E01000706,3,0.001007137,23.30370692,570,3,190
E01000707,2,0.0012828,14.74094949,222,2,111
E01000708,2,0.000845073,14.74094949,57,2,28.5
E01000709,2,0.00079797,14.74094949,148,2,74
E01000710,5,0.000915424,36.86321266,426,5,85.2
E01000711,3,0.001076241,23.30370692,218,3,72.66666667
E01000712,2,0.000556954,14.74094949,375,2,187.5
E01000713,3,0.000717473,23.30370692,360,3,120
E01000714,9,0.002754753,53.68523737,475,9,52.77777778
E01000715,4,0.001316465,30.65250379,190,4,47.5
E01000716,2,0.000498076,14.74094949,200,2,100
E01000717,2,0.000646062,14.74094949,104,2,52
E01000718,3,0.000897757,23.30370692,112,3,37.33333333
E01000719,3,0.000862223,23.30370692,185,3,61.66666667
E01000720,1,1.33E-05,5.007587253,37,1,37
E01000721,9,0.00332437,53.68523737,1139,9,126.5555556
E01000722,3,0.000518836,23.30370692,75,3,25
E01000723,0,0,0,0,0,0
E01000724,1,0.000242478,5.007587253,110,1,110
E01000725,5,0.001465975,36.86321266,221,5,44.2
E01000726,1,0.000357001,5.007587253,45,1,45
E01000727,0,0,0,0,0,0
E01000728,1,3.66E-05,5.007587253,500,1,500
E01000729,0,0,0,0,0,0
E01000730,1,0.000271168,5.007587253,40,1,40
E01000731,2,0.000860056,14.74094949,195,2,97.5
E01000732,0,0,0,0,0,0
E01000733,0,0,0,0,0,0
E01000734,1,0.000311478,5.007587253,71,1,71
E01000735,0,0,0,0,0,0
E01000736,2,0.000501503,14.74094949,175,2,87.5
E01000737,1,0.000274509,5.007587253,56,1,56
E01000738,5,0.000972846,36.86321266,313,5,62.6
E01000739,0,0,0,0,0,0
E01000741,12,0.008802494,62.02037719,749,12,62.41666667
E01000742,14,0.005271104,66.44266204,1526,14,109
E01000743,4,0.001281517,30.65250379,282,4,70.5
E01000744,9,0.004263604,53.68523737,519,9,57.66666667
E01000745,9,0.0019027,53.68523737,1648,9,183.1111111
E01000746,13,0.007279243,64.28571429,932,13,71.69230769
E01000747,3,3.02E-05,23.30370692,165,3,55
E01000748,9,9.13E-05,53.68523737,1420,9,157.7777778
E01000749,1,1.09E-05,5.007587253,100,1,100
E01000750,1,0.000319112,5.007587253,56,1,56
E01000751,1,5.44E-05,5.007587253,150,1,150
E01000752,0,0,0,0,0,0
E01000753,0,0,0,0,0,0
E01000754,3,0.000779648,23.30370692,243,3,81
E01000755,0,0,0,0,0,0
E01000756,0,0,0,0,0,0
E01000757,1,0.000185471,5.007587253,37,1,37
E01000758,2,0.000656808,14.74094949,294,2,147
E01000759,2,4.36E-05,14.74094949,71,2,35.5
E01000760,0,0,0,0,0,0
E01000761,1,0.000170445,5.007587253,65,1,65
E01000762,4,0.001237444,30.65250379,174,4,43.5
E01000763,1,0.00011779,5.007587253,90,1,90
E01000764,2,0.000401662,14.74094949,56,2,28
E01000765,2,8.66E-05,14.74094949,270,2,135
E01000766,0,0,0,0,0,0
E01000767,0,0,0,0,0,0
E01000768,0,0,0,0,0,0
E01000769,0,0,0,0,0,0
E01000770,1,0.000145495,5.007587253,250,1,250
E01000771,2,0.000538465,14.74094949,38,2,19
E01000772,1,0.000302447,5.007587253,170,1,170
E01000773,3,0.000974634,23.30370692,338,3,112.6666667
E01000774,0,0,0,0,0,0
E01000775,1,9.03E-05,5.007587253,32,1,32
E01000777,2,0.000812916,14.74094949,240,2,120
E01000778,1,0.000487584,5.007587253,50,1,50
E01000779,7,0.00060388,46.41231303,452,7,64.57142857
E01000780,4,0.001914407,30.65250379,269,4,67.25
E01000781,1,0.00057923,5.007587253,36,1,36
E01000782,3,0.001061594,23.30370692,85,3,28.33333333
E01000783,6,0.003177596,42.02254498,209,6,34.83333333
E01000784,0,0,0,0,0,0
E01000785,1,0.000475405,5.007587253,67,1,67
E01000786,2,0.000211486,14.74094949,295,2,147.5
E01000787,1,0.000288776,5.007587253,40,1,40
E01000788,2,0.000531354,14.74094949,55,2,27.5
E01000789,1,0.000704558,5.007587253,170,1,170
E01000790,4,0.000775876,30.65250379,352,4,88
E01000791,2,0.000497637,14.74094949,86,2,43
E01000792,0,0,0,0,0,0
E01000793,1,0.000212637,5.007587253,49,1,49
E01000794,0,0,0,0,0,0
E01000795,1,0.000346996,5.007587253,50,1,50
E01000796,2,0.002001187,14.74094949,125,2,62.5
E01000797,5,0.000760823,36.86321266,372,5,74.4
E01000798,2,0.001502743,14.74094949,295,2,147.5
E01000799,4,0.001840993,30.65250379,229,4,57.25
E01000800,11,0.004753838,59.4623889,992,11,90.18181818
E01000801,6,0.003195143,42.02254498,595,6,99.16666667
E01000802,11,0.005881504,59.4623889,874,11,79.45454545
E01000803,11,0.004271181,59.4623889,618,11,56.18181818
E01000804,8,0.0011991,50.2276176,507,8,63.375
E01000805,5,0.003198342,36.86321266,472,5,94.4
E01000806,8,0.004878019,50.2276176,506,8,63.25
E01000807,2,0.000246212,14.74094949,130,2,65
E01000808,0,0,0,0,0,0
E01000809,1,0.00018218,5.007587253,28,1,28
E01000810,1,0.000268248,5.007587253,40,1,40
E01000811,2,0.000676771,14.74094949,55,2,27.5
E01000812,1,0.000261405,5.007587253,25,1,25
E01000813,0,0,0,0,0,0
E01000814,2,0.000419292,14.74094949,75,2,37.5
E01000815,0,0,0,0,0,0
E01000816,2,0.000671533,14.74094949,75,2,37.5
E01000818,3,0.000232141,23.30370692,215,3,71.66666667
E01000819,3,0.000752568,23.30370692,147,3,49
E01000820,3,0.000510754,23.30370692,184,3,61.33333333
E01000822,3,0.001372866,23.30370692,178,3,59.33333333
E01000823,8,0.003294296,50.2276176,655,8,81.875
E01000824,4,0.002370876,30.65250379,209,4,52.25
E01000825,4,0.002292264,30.65250379,335,4,83.75
E01000826,1,0.000194802,5.007587253,60,1,60
E01000827,4,0.001065868,30.65250379,209,4,52.25
E01000828,1,0.00028914,5.007587253,29,1,29
E01000829,4,0.001807109,30.65250379,363,4,90.75
E01000830,2,0.000338217,14.74094949,80,2,40
E01000831,2,0.000491706,14.74094949,104,2,52
E01000832,0,0,0,0,0,0
E01000833,0,0,0,0,0,0
E01000834,1,0.000473346,5.007587253,50,1,50
E01000835,1,0.00029869,5.007587253,80,1,80
E01000836,0,0,0,0,0,0
E01000837,4,0.000826661,30.65250379,178,4,44.5
E01000838,0,0,0,0,0,0
E01000839,0,0,0,0,0,0
E01000840,0,0,0,0,0,0
E01000841,0,0,0,0,0,0
E01000842,32,0.030960351,89.04183828,3212,32,100.375
E01000843,19,0.022471751,75.42813787,2357,19,124.0526316
E01000844,26,0.022593764,83.75243876,5314,26,204.3846154
E01000845,35,0.029590801,90.67851723,3642,35,104.0571429
E01000846,18,0.02193525,73.70474745,2844,18,158
E01000847,10,0.01011642,56.6442662,1535,10,153.5
E01000848,27,0.026934818,84.91220464,3308,27,122.5185185
E01000849,30,0.03809398,87.70864947,2253,30,75.1
E01000850,85,0.043572091,98.75352265,17156,85,201.8352941
E01000851,134,0.09875597,99.5447648,22157,134,165.3507463
E01000853,51,0.087138227,95.84868849,5810,51,113.9215686
E01000855,62,0.019242587,97.25774984,15260,62,246.1290323
E01000856,79,0.0658789,98.42835465,10178,79,128.835443
E01000857,17,0.022497515,72.01387383,2616,17,153.8823529
E01000858,59,0.026986726,96.9867765,6499,59,110.1525424
E01000859,26,0.027332199,83.75243876,5878,26,226.0769231
E01000860,30,0.014311338,87.70864947,7709,30,256.9666667
E01000861,64,0.056851998,97.51788424,8724,64,136.3125
E01000862,50,0.029398622,95.65358769,10392,50,207.84
E01000863,57,0.035178888,96.68328636,8590,57,150.7017544
E01000866,25,0.017642285,82.74441795,4519,25,180.76
E01000867,49,0.060803022,95.37177542,5992,49,122.2857143
E01000868,26,0.031239562,83.75243876,4006,26,154.0769231
E01000869,45,0.039433559,94.32039887,4101,45,91.13333333
E01000870,35,0.02740949,90.67851723,4305,35,123
E01000871,14,0.004649047,66.44266204,1220,14,87.14285714
E01000872,22,0.014408939,79.31931498,1278,22,58.09090909
E01000873,12,0.009661369,62.02037719,1330,12,110.8333333
E01000874,14,0.016315723,66.44266204,1548,14,110.5714286
E01000875,26,0.022454056,83.75243876,1936,26,74.46153846
E01000876,22,0.018736001,79.31931498,2337,22,106.2272727
E01000877,30,0.026691341,87.70864947,4372,30,145.7333333
E01000878,19,0.010137605,75.42813787,1926,19,101.3684211
E01000879,29,0.016136391,86.77650119,4621,29,159.3448276
E01000880,22,0.010916976,79.31931498,3983,22,181.0454545
E01000881,27,0.018417086,84.91220464,3194,27,118.2962963
E01000882,22,0.018310598,79.31931498,4059,22,184.5
E01000883,84,0.060091855,98.68848905,15790,84,187.9761905
E01000884,12,0.004865411,62.02037719,1831,12,152.5833333
E01000885,7,0.002261479,46.41231303,1714,7,244.8571429
E01000886,12,0.012024482,62.02037719,1126,12,93.83333333
E01000887,22,0.022484565,79.31931498,3552,22,161.4545455
E01000888,22,0.023395793,79.31931498,5048,22,229.4545455
E01000889,7,0.006136152,46.41231303,586,7,83.71428571
E01000890,11,0.014633497,59.4623889,678,11,61.63636364
E01000891,18,0.022911082,73.70474745,1582,18,87.88888889
E01000892,24,0.019689077,81.70388034,3197,24,133.2083333
E01000893,19,0.003564975,75.42813787,4426,19,232.9473684
E01000894,16,0.007089276,70.35551702,3760,16,235
E01000895,25,0.026212979,82.74441795,3609,25,144.36
E01000896,22,0.015038005,79.31931498,5606,22,254.8181818
E01000897,19,0.009543566,75.42813787,3091,19,162.6842105
E01000898,24,0.013864418,81.70388034,3766,24,156.9166667
E01000899,15,0.001388336,68.45870366,3006,15,200.4
E01000900,29,0.028682201,86.77650119,3360,29,115.862069
E01000901,26,0.024419795,83.75243876,2216,26,85.23076923
E01000902,16,0.019785476,70.35551702,1284,16,80.25
E01000903,18,0.017442198,73.70474745,1568,18,87.11111111
E01000904,27,0.023234601,84.91220464,2859,27,105.8888889
E01000905,14,0.01634773,66.44266204,1896,14,135.4285714
E01000906,22,0.015553749,79.31931498,2225,22,101.1363636
E01000907,7,0.006620324,46.41231303,732,7,104.5714286
E01000908,15,0.008674833,68.45870366,2185,15,145.6666667
E01000909,11,0.004871546,59.4623889,1886,11,171.4545455
E01000910,17,0.013115867,72.01387383,2396,17,140.9411765
E01000911,14,0.015929908,66.44266204,1918,14,137
E01000912,20,0.002215649,76.80468242,1589,20,79.45
E01000913,16,0.00099135,70.35551702,2315,16,144.6875
E01000914,119,0.026563034,99.39301973,22597,119,189.8907563
E01000915,37,0.049945465,91.54563191,4414,37,119.2972973
E01000916,88,0.059659399,98.82939519,11556,88,131.3181818
E01000917,32,0.04278624,89.04183828,4092,32,127.875
E01000918,109,0.065434419,99.20875786,28900,109,265.1376147
E01000919,150,0.10005136,99.69650986,30491,150,203.2733333
E01000920,64,0.047054326,97.51788424,11730,64,183.28125
E01000921,29,0.023385022,86.77650119,3919,29,135.137931
E01000922,64,0.033494701,97.51788424,23816,64,372.125
E01000923,12,0.014046275,62.02037719,1229,12,102.4166667
E01000924,23,0.023583842,80.52243659,2008,23,87.30434783
E01000925,18,0.021970618,73.70474745,2248,18,124.8888889
E01000926,27,0.028962592,84.91220464,1908,27,70.66666667
E01000927,27,0.026350204,84.91220464,3098,27,114.7407407
E01000928,29,0.011402598,86.77650119,5852,29,201.7931034
E01000929,24,0.024999193,81.70388034,2576,24,107.3333333
E01000930,37,0.031539019,91.54563191,3944,37,106.5945946
E01000931,54,0.036701488,96.31476263,6373,54,118.0185185
E01000932,26,0.03897233,83.75243876,2345,26,90.19230769
E01000933,37,0.034295778,91.54563191,4258,37,115.0810811
E01000934,30,0.033905967,87.70864947,2691,30,89.7
E01000935,12,0.019081299,62.02037719,1344,12,112
E01000937,27,0.021419222,84.91220464,4343,27,160.8518519
E01000938,75,0.092075492,98.15738131,7811,75,104.1466667
E01000939,114,0.147961058,99.29546933,10625,114,93.20175439
E01000941,58,0.129087397,96.8567093,7116,58,122.6896552
E01000942,30,0.041033441,87.70864947,3019,30,100.6333333
E01000943,45,0.063733689,94.32039887,7476,45,166.1333333
E01000944,23,0.040005079,80.52243659,2321,23,100.9130435
E01000946,64,0.013253701,97.51788424,8027,64,125.421875
E01000947,83,0.053493513,98.61261652,11157,83,134.4216867
E01000948,42,0.020955992,93.47496206,10416,42,248
E01000949,14,0.022858972,66.44266204,1345,14,96.07142857
E01000951,22,0.044693918,79.31931498,1955,22,88.86363636
E01000952,34,0.039699452,90.13657056,2773,34,81.55882353
E01000954,6,0.011129516,42.02254498,1435,6,239.1666667
E01000955,26,0.041081259,83.75243876,2006,26,77.15384615
E01000956,53,0.033104517,96.21721223,7384,53,139.3207547
E01000957,42,0.036165431,93.47496206,5584,42,132.952381
E01000958,52,0.021516856,96.03295036,5095,52,97.98076923
E01000959,47,0.064403147,95.00325168,4786,47,101.8297872
E01000960,62,0.05377883,97.25774984,5519,62,89.01612903
E01000961,19,0.015726915,75.42813787,1807,19,95.10526316
E01000962,31,0.032544121,88.45653588,3412,31,110.0645161
E01000963,22,0.011475068,79.31931498,2792,22,126.9090909
E01000964,29,0.023395776,86.77650119,5388,29,185.7931034
E01000965,20,0.018182479,76.80468242,2386,20,119.3
E01000966,27,0.020916774,84.91220464,7707,27,285.4444444
E01000967,10,0.002674762,56.6442662,3268,10,326.8
E01000968,19,0.023469365,75.42813787,1765,19,92.89473684
E01000969,34,0.020251596,90.13657056,4405,34,129.5588235
E01000970,28,0.041209256,85.85519185,2964,28,105.8571429
E01000971,16,0.019509459,70.35551702,2305,16,144.0625
E01000972,46,0.032344938,94.69976154,8390,46,182.3913043
E01000973,57,0.024512966,96.68328636,13404,57,235.1578947
E01000974,37,0.032398448,91.54563191,4195,37,113.3783784
E01000975,12,0.006407416,62.02037719,1105,12,92.08333333
E01000976,13,0.007934861,64.28571429,873,13,67.15384615
E01000977,2,0.001189641,14.74094949,55,2,27.5
E01000978,6,0.003814925,42.02254498,317,6,52.83333333
E01000979,6,0.004437706,42.02254498,274,6,45.66666667
E01000980,3,0.002038639,23.30370692,220,3,73.33333333
E01000981,2,0.001166446,14.74094949,106,2,53
E01000982,8,0.005904408,50.2276176,419,8,52.375
E01000983,2,0.001272807,14.74094949,51,2,25.5
E01000984,26,0.015262605,83.75243876,1519,26,58.42307692
E01000985,3,0.000768409,23.30370692,236,3,78.66666667
E01000986,1,0.000309061,5.007587253,35,1,35
E01000987,0,0,0,0,0,0
E01000989,1,0.000383399,5.007587253,30,1,30
E01000990,0,0,0,0,0,0
E01000991,2,0.00044846,14.74094949,65,2,32.5
E01000992,0,0,0,0,0,0
E01000993,3,0.001863342,23.30370692,83,3,27.66666667
E01000994,3,0.001687014,23.30370692,278,3,92.66666667
E01000995,0,0,0,0,0,0
E01000996,8,0.007696082,50.2276176,259,8,32.375
E01000997,2,0.001891271,14.74094949,56,2,28
